,date,Granularidad,Indicador,Unidad,Valor
492,26-01-2001,Diario,UVR,UVR,"112,8915"
493,27-01-2001,Diario,UVR,UVR,"112,9082"
494,28-01-2001,Diario,UVR,UVR,"112,9249"
495,29-01-2001,Diario,UVR,UVR,"112,9416"
496,30-01-2001,Diario,UVR,UVR,"112,9584"
497,31-01-2001,Diario,UVR,UVR,"112,9751"
498,01-02-2001,Diario,UVR,UVR,"112,9918"
499,02-02-2001,Diario,UVR,UVR,"113,0085"
500,03-02-2001,Diario,UVR,UVR,"113,0253"
501,04-02-2001,Diario,UVR,UVR,"113,042"
502,05-02-2001,Diario,UVR,UVR,"113,0588"
503,06-02-2001,Diario,UVR,UVR,"113,0755"
504,07-02-2001,Diario,UVR,UVR,"113,0922"
505,08-02-2001,Diario,UVR,UVR,"113,109"
506,09-02-2001,Diario,UVR,UVR,"113,1257"
507,10-02-2001,Diario,UVR,UVR,"113,1425"
508,11-02-2001,Diario,UVR,UVR,"113,1592"
509,12-02-2001,Diario,UVR,UVR,"113,176"
510,13-02-2001,Diario,UVR,UVR,"113,1927"
511,14-02-2001,Diario,UVR,UVR,"113,2095"
512,15-02-2001,Diario,UVR,UVR,"113,2263"
513,16-02-2001,Diario,UVR,UVR,"113,2685"
514,17-02-2001,Diario,UVR,UVR,"113,3108"
515,18-02-2001,Diario,UVR,UVR,"113,3531"
516,19-02-2001,Diario,UVR,UVR,"113,3954"
517,20-02-2001,Diario,UVR,UVR,"113,4377"
518,21-02-2001,Diario,UVR,UVR,"113,48"
519,22-02-2001,Diario,UVR,UVR,"113,5224"
520,23-02-2001,Diario,UVR,UVR,"113,5647"
521,24-02-2001,Diario,UVR,UVR,"113,6071"
522,25-02-2001,Diario,UVR,UVR,"113,6495"
523,26-02-2001,Diario,UVR,UVR,"113,6919"
524,27-02-2001,Diario,UVR,UVR,"113,7343"
525,28-02-2001,Diario,UVR,UVR,"113,7767"
526,01-03-2001,Diario,UVR,UVR,"113,8192"
527,02-03-2001,Diario,UVR,UVR,"113,8617"
528,03-03-2001,Diario,UVR,UVR,"113,9041"
529,04-03-2001,Diario,UVR,UVR,"113,9466"
530,05-03-2001,Diario,UVR,UVR,"113,9892"
531,06-03-2001,Diario,UVR,UVR,"114,0317"
532,07-03-2001,Diario,UVR,UVR,"114,0742"
533,08-03-2001,Diario,UVR,UVR,"114,1168"
534,09-03-2001,Diario,UVR,UVR,"114,1594"
535,10-03-2001,Diario,UVR,UVR,"114,202"
536,11-03-2001,Diario,UVR,UVR,"114,2446"
537,12-03-2001,Diario,UVR,UVR,"114,2872"
538,13-03-2001,Diario,UVR,UVR,"114,3298"
539,14-03-2001,Diario,UVR,UVR,"114,3725"
540,15-03-2001,Diario,UVR,UVR,"114,4152"
541,16-03-2001,Diario,UVR,UVR,"114,4843"
542,17-03-2001,Diario,UVR,UVR,"114,5535"
543,18-03-2001,Diario,UVR,UVR,"114,6227"
544,19-03-2001,Diario,UVR,UVR,"114,692"
545,20-03-2001,Diario,UVR,UVR,"114,7612"
546,21-03-2001,Diario,UVR,UVR,"114,8306"
547,22-03-2001,Diario,UVR,UVR,"114,9"
548,23-03-2001,Diario,UVR,UVR,"114,9694"
549,24-03-2001,Diario,UVR,UVR,"115,0388"
550,25-03-2001,Diario,UVR,UVR,"115,1083"
551,26-03-2001,Diario,UVR,UVR,"115,1779"
552,27-03-2001,Diario,UVR,UVR,"115,2475"
553,28-03-2001,Diario,UVR,UVR,"115,3171"
554,29-03-2001,Diario,UVR,UVR,"115,3868"
555,30-03-2001,Diario,UVR,UVR,"115,4565"
556,31-03-2001,Diario,UVR,UVR,"115,5262"
557,01-04-2001,Diario,UVR,UVR,"115,596"
558,02-04-2001,Diario,UVR,UVR,"115,6659"
559,03-04-2001,Diario,UVR,UVR,"115,7358"
560,04-04-2001,Diario,UVR,UVR,"115,8057"
561,05-04-2001,Diario,UVR,UVR,"115,8757"
562,06-04-2001,Diario,UVR,UVR,"115,9457"
563,07-04-2001,Diario,UVR,UVR,"116,0157"
564,08-04-2001,Diario,UVR,UVR,"116,0858"
565,09-04-2001,Diario,UVR,UVR,"116,1559"
566,10-04-2001,Diario,UVR,UVR,"116,2261"
567,11-04-2001,Diario,UVR,UVR,"116,2963"
568,12-04-2001,Diario,UVR,UVR,"116,3666"
569,13-04-2001,Diario,UVR,UVR,"116,4369"
570,14-04-2001,Diario,UVR,UVR,"116,5073"
571,15-04-2001,Diario,UVR,UVR,"116,5776"
572,16-04-2001,Diario,UVR,UVR,"116,6347"
573,17-04-2001,Diario,UVR,UVR,"116,6918"
574,18-04-2001,Diario,UVR,UVR,"116,749"
575,19-04-2001,Diario,UVR,UVR,"116,8062"
576,20-04-2001,Diario,UVR,UVR,"116,8634"
577,21-04-2001,Diario,UVR,UVR,"116,9206"
578,22-04-2001,Diario,UVR,UVR,"116,9779"
579,23-04-2001,Diario,UVR,UVR,"117,0352"
580,24-04-2001,Diario,UVR,UVR,"117,0925"
581,25-04-2001,Diario,UVR,UVR,"117,1499"
582,26-04-2001,Diario,UVR,UVR,"117,2073"
583,27-04-2001,Diario,UVR,UVR,"117,2647"
584,28-04-2001,Diario,UVR,UVR,"117,3221"
585,29-04-2001,Diario,UVR,UVR,"117,3796"
586,30-04-2001,Diario,UVR,UVR,"117,4371"
587,01-05-2001,Diario,UVR,UVR,"117,4946"
588,02-05-2001,Diario,UVR,UVR,"117,5522"
589,03-05-2001,Diario,UVR,UVR,"117,6098"
590,04-05-2001,Diario,UVR,UVR,"117,6674"
591,05-05-2001,Diario,UVR,UVR,"117,725"
592,06-05-2001,Diario,UVR,UVR,"117,7827"
593,07-05-2001,Diario,UVR,UVR,"117,8404"
594,08-05-2001,Diario,UVR,UVR,"117,8981"
595,09-05-2001,Diario,UVR,UVR,"117,9558"
596,10-05-2001,Diario,UVR,UVR,"118,0136"
597,11-05-2001,Diario,UVR,UVR,"118,0714"
598,12-05-2001,Diario,UVR,UVR,"118,1293"
599,13-05-2001,Diario,UVR,UVR,"118,1871"
600,14-05-2001,Diario,UVR,UVR,"118,245"
601,15-05-2001,Diario,UVR,UVR,"118,3029"
602,16-05-2001,Diario,UVR,UVR,"118,3465"
603,17-05-2001,Diario,UVR,UVR,"118,3902"
604,18-05-2001,Diario,UVR,UVR,"118,4339"
605,19-05-2001,Diario,UVR,UVR,"118,4776"
606,20-05-2001,Diario,UVR,UVR,"118,5213"
607,21-05-2001,Diario,UVR,UVR,"118,565"
608,22-05-2001,Diario,UVR,UVR,"118,6087"
609,23-05-2001,Diario,UVR,UVR,"118,6525"
610,24-05-2001,Diario,UVR,UVR,"118,6963"
611,25-05-2001,Diario,UVR,UVR,"118,7401"
612,26-05-2001,Diario,UVR,UVR,"118,7839"
613,27-05-2001,Diario,UVR,UVR,"118,8277"
614,28-05-2001,Diario,UVR,UVR,"118,8715"
615,29-05-2001,Diario,UVR,UVR,"118,9154"
616,30-05-2001,Diario,UVR,UVR,"118,9593"
617,31-05-2001,Diario,UVR,UVR,"119,0031"
618,01-06-2001,Diario,UVR,UVR,"119,047"
619,02-06-2001,Diario,UVR,UVR,"119,091"
620,03-06-2001,Diario,UVR,UVR,"119,1349"
621,04-06-2001,Diario,UVR,UVR,"119,1788"
622,05-06-2001,Diario,UVR,UVR,"119,2228"
623,06-06-2001,Diario,UVR,UVR,"119,2668"
624,07-06-2001,Diario,UVR,UVR,"119,3108"
625,08-06-2001,Diario,UVR,UVR,"119,3548"
626,09-06-2001,Diario,UVR,UVR,"119,3988"
627,10-06-2001,Diario,UVR,UVR,"119,4429"
628,11-06-2001,Diario,UVR,UVR,"119,487"
629,12-06-2001,Diario,UVR,UVR,"119,531"
630,13-06-2001,Diario,UVR,UVR,"119,5751"
631,14-06-2001,Diario,UVR,UVR,"119,6193"
632,15-06-2001,Diario,UVR,UVR,"119,6634"
633,16-06-2001,Diario,UVR,UVR,"119,6801"
634,17-06-2001,Diario,UVR,UVR,"119,6968"
635,18-06-2001,Diario,UVR,UVR,"119,7136"
636,19-06-2001,Diario,UVR,UVR,"119,7303"
637,20-06-2001,Diario,UVR,UVR,"119,747"
638,21-06-2001,Diario,UVR,UVR,"119,7637"
639,22-06-2001,Diario,UVR,UVR,"119,7805"
640,23-06-2001,Diario,UVR,UVR,"119,7972"
641,24-06-2001,Diario,UVR,UVR,"119,814"
642,25-06-2001,Diario,UVR,UVR,"119,8307"
643,26-06-2001,Diario,UVR,UVR,"119,8474"
644,27-06-2001,Diario,UVR,UVR,"119,8642"
645,28-06-2001,Diario,UVR,UVR,"119,8809"
646,29-06-2001,Diario,UVR,UVR,"119,8977"
647,30-06-2001,Diario,UVR,UVR,"119,9144"
648,01-07-2001,Diario,UVR,UVR,"119,9312"
649,02-07-2001,Diario,UVR,UVR,"119,9479"
650,03-07-2001,Diario,UVR,UVR,"119,9647"
651,04-07-2001,Diario,UVR,UVR,"119,9815"
652,05-07-2001,Diario,UVR,UVR,"119,9982"
653,06-07-2001,Diario,UVR,UVR,"120,015"
654,07-07-2001,Diario,UVR,UVR,"120,0318"
655,08-07-2001,Diario,UVR,UVR,"120,0485"
656,09-07-2001,Diario,UVR,UVR,"120,0653"
657,10-07-2001,Diario,UVR,UVR,"120,0821"
658,11-07-2001,Diario,UVR,UVR,"120,0989"
659,12-07-2001,Diario,UVR,UVR,"120,1156"
660,13-07-2001,Diario,UVR,UVR,"120,1324"
661,14-07-2001,Diario,UVR,UVR,"120,1492"
662,15-07-2001,Diario,UVR,UVR,"120,166"
663,16-07-2001,Diario,UVR,UVR,"120,1676"
664,17-07-2001,Diario,UVR,UVR,"120,1691"
665,18-07-2001,Diario,UVR,UVR,"120,1707"
666,19-07-2001,Diario,UVR,UVR,"120,1722"
667,20-07-2001,Diario,UVR,UVR,"120,1738"
668,21-07-2001,Diario,UVR,UVR,"120,1753"
669,22-07-2001,Diario,UVR,UVR,"120,1769"
670,23-07-2001,Diario,UVR,UVR,"120,1784"
671,24-07-2001,Diario,UVR,UVR,"120,18"
672,25-07-2001,Diario,UVR,UVR,"120,1815"
673,26-07-2001,Diario,UVR,UVR,"120,1831"
674,27-07-2001,Diario,UVR,UVR,"120,1846"
675,28-07-2001,Diario,UVR,UVR,"120,1862"
676,29-07-2001,Diario,UVR,UVR,"120,1877"
677,30-07-2001,Diario,UVR,UVR,"120,1893"
678,31-07-2001,Diario,UVR,UVR,"120,1908"
679,01-08-2001,Diario,UVR,UVR,"120,1924"
680,02-08-2001,Diario,UVR,UVR,"120,1939"
681,03-08-2001,Diario,UVR,UVR,"120,1955"
682,04-08-2001,Diario,UVR,UVR,"120,197"
683,05-08-2001,Diario,UVR,UVR,"120,1986"
684,06-08-2001,Diario,UVR,UVR,"120,2001"
685,07-08-2001,Diario,UVR,UVR,"120,2017"
686,08-08-2001,Diario,UVR,UVR,"120,2032"
687,09-08-2001,Diario,UVR,UVR,"120,2048"
688,10-08-2001,Diario,UVR,UVR,"120,2063"
689,11-08-2001,Diario,UVR,UVR,"120,2079"
690,12-08-2001,Diario,UVR,UVR,"120,2094"
691,13-08-2001,Diario,UVR,UVR,"120,211"
692,14-08-2001,Diario,UVR,UVR,"120,2125"
693,15-08-2001,Diario,UVR,UVR,"120,2141"
694,16-08-2001,Diario,UVR,UVR,"120,2184"
695,17-08-2001,Diario,UVR,UVR,"120,2226"
696,18-08-2001,Diario,UVR,UVR,"120,2269"
697,19-08-2001,Diario,UVR,UVR,"120,2312"
698,20-08-2001,Diario,UVR,UVR,"120,2354"
699,21-08-2001,Diario,UVR,UVR,"120,2397"
700,22-08-2001,Diario,UVR,UVR,"120,2439"
701,23-08-2001,Diario,UVR,UVR,"120,2482"
702,24-08-2001,Diario,UVR,UVR,"120,2525"
703,25-08-2001,Diario,UVR,UVR,"120,2567"
704,26-08-2001,Diario,UVR,UVR,"120,261"
705,27-08-2001,Diario,UVR,UVR,"120,2653"
706,28-08-2001,Diario,UVR,UVR,"120,2695"
707,29-08-2001,Diario,UVR,UVR,"120,2738"
708,30-08-2001,Diario,UVR,UVR,"120,2781"
709,31-08-2001,Diario,UVR,UVR,"120,2823"
710,01-09-2001,Diario,UVR,UVR,"120,2866"
711,02-09-2001,Diario,UVR,UVR,"120,2909"
712,03-09-2001,Diario,UVR,UVR,"120,2951"
713,04-09-2001,Diario,UVR,UVR,"120,2994"
714,05-09-2001,Diario,UVR,UVR,"120,3037"
715,06-09-2001,Diario,UVR,UVR,"120,3079"
716,07-09-2001,Diario,UVR,UVR,"120,3122"
717,08-09-2001,Diario,UVR,UVR,"120,3165"
718,09-09-2001,Diario,UVR,UVR,"120,3207"
719,10-09-2001,Diario,UVR,UVR,"120,325"
720,11-09-2001,Diario,UVR,UVR,"120,3293"
721,12-09-2001,Diario,UVR,UVR,"120,3335"
722,13-09-2001,Diario,UVR,UVR,"120,3378"
723,14-09-2001,Diario,UVR,UVR,"120,3421"
724,15-09-2001,Diario,UVR,UVR,"120,3463"
725,16-09-2001,Diario,UVR,UVR,"120,3567"
726,17-09-2001,Diario,UVR,UVR,"120,3671"
727,18-09-2001,Diario,UVR,UVR,"120,3776"
728,19-09-2001,Diario,UVR,UVR,"120,388"
729,20-09-2001,Diario,UVR,UVR,"120,3984"
730,21-09-2001,Diario,UVR,UVR,"120,4088"
731,22-09-2001,Diario,UVR,UVR,"120,4192"
732,23-09-2001,Diario,UVR,UVR,"120,4297"
733,24-09-2001,Diario,UVR,UVR,"120,4401"
734,25-09-2001,Diario,UVR,UVR,"120,4505"
735,26-09-2001,Diario,UVR,UVR,"120,4609"
736,27-09-2001,Diario,UVR,UVR,"120,4714"
737,28-09-2001,Diario,UVR,UVR,"120,4818"
738,29-09-2001,Diario,UVR,UVR,"120,4922"
739,30-09-2001,Diario,UVR,UVR,"120,5026"
740,01-10-2001,Diario,UVR,UVR,"120,5131"
741,02-10-2001,Diario,UVR,UVR,"120,5235"
742,03-10-2001,Diario,UVR,UVR,"120,5339"
743,04-10-2001,Diario,UVR,UVR,"120,5444"
744,05-10-2001,Diario,UVR,UVR,"120,5548"
745,06-10-2001,Diario,UVR,UVR,"120,5652"
746,07-10-2001,Diario,UVR,UVR,"120,5757"
747,08-10-2001,Diario,UVR,UVR,"120,5861"
748,09-10-2001,Diario,UVR,UVR,"120,5966"
749,10-10-2001,Diario,UVR,UVR,"120,607"
750,11-10-2001,Diario,UVR,UVR,"120,6174"
751,12-10-2001,Diario,UVR,UVR,"120,6279"
752,13-10-2001,Diario,UVR,UVR,"120,6383"
753,14-10-2001,Diario,UVR,UVR,"120,6488"
754,15-10-2001,Diario,UVR,UVR,"120,6592"
755,16-10-2001,Diario,UVR,UVR,"120,6736"
756,17-10-2001,Diario,UVR,UVR,"120,688"
757,18-10-2001,Diario,UVR,UVR,"120,7023"
758,19-10-2001,Diario,UVR,UVR,"120,7167"
759,20-10-2001,Diario,UVR,UVR,"120,7311"
760,21-10-2001,Diario,UVR,UVR,"120,7455"
761,22-10-2001,Diario,UVR,UVR,"120,7599"
762,23-10-2001,Diario,UVR,UVR,"120,7743"
763,24-10-2001,Diario,UVR,UVR,"120,7886"
764,25-10-2001,Diario,UVR,UVR,"120,803"
765,26-10-2001,Diario,UVR,UVR,"120,8174"
766,27-10-2001,Diario,UVR,UVR,"120,8318"
767,28-10-2001,Diario,UVR,UVR,"120,8462"
768,29-10-2001,Diario,UVR,UVR,"120,8606"
769,30-10-2001,Diario,UVR,UVR,"120,875"
770,31-10-2001,Diario,UVR,UVR,"120,8894"
771,01-11-2001,Diario,UVR,UVR,"120,9038"
772,02-11-2001,Diario,UVR,UVR,"120,9182"
773,03-11-2001,Diario,UVR,UVR,"120,9326"
774,04-11-2001,Diario,UVR,UVR,"120,947"
775,05-11-2001,Diario,UVR,UVR,"120,9614"
776,06-11-2001,Diario,UVR,UVR,"120,9759"
777,07-11-2001,Diario,UVR,UVR,"120,9903"
778,08-11-2001,Diario,UVR,UVR,"121,0047"
779,09-11-2001,Diario,UVR,UVR,"121,0191"
780,10-11-2001,Diario,UVR,UVR,"121,0335"
781,11-11-2001,Diario,UVR,UVR,"121,0479"
782,12-11-2001,Diario,UVR,UVR,"121,0624"
783,13-11-2001,Diario,UVR,UVR,"121,0768"
784,14-11-2001,Diario,UVR,UVR,"121,0912"
785,15-11-2001,Diario,UVR,UVR,"121,1056"
786,16-11-2001,Diario,UVR,UVR,"121,1133"
787,17-11-2001,Diario,UVR,UVR,"121,1209"
788,18-11-2001,Diario,UVR,UVR,"121,1286"
789,19-11-2001,Diario,UVR,UVR,"121,1363"
790,20-11-2001,Diario,UVR,UVR,"121,1439"
791,21-11-2001,Diario,UVR,UVR,"121,1516"
792,22-11-2001,Diario,UVR,UVR,"121,1593"
793,23-11-2001,Diario,UVR,UVR,"121,1669"
794,24-11-2001,Diario,UVR,UVR,"121,1746"
795,25-11-2001,Diario,UVR,UVR,"121,1823"
796,26-11-2001,Diario,UVR,UVR,"121,1899"
797,27-11-2001,Diario,UVR,UVR,"121,1976"
798,28-11-2001,Diario,UVR,UVR,"121,2053"
799,29-11-2001,Diario,UVR,UVR,"121,2129"
800,30-11-2001,Diario,UVR,UVR,"121,2206"
801,01-12-2001,Diario,UVR,UVR,"121,2283"
802,02-12-2001,Diario,UVR,UVR,"121,2359"
803,03-12-2001,Diario,UVR,UVR,"121,2436"
804,04-12-2001,Diario,UVR,UVR,"121,2513"
805,05-12-2001,Diario,UVR,UVR,"121,259"
806,06-12-2001,Diario,UVR,UVR,"121,2666"
807,07-12-2001,Diario,UVR,UVR,"121,2743"
808,08-12-2001,Diario,UVR,UVR,"121,282"
809,09-12-2001,Diario,UVR,UVR,"121,2896"
810,10-12-2001,Diario,UVR,UVR,"121,2973"
811,11-12-2001,Diario,UVR,UVR,"121,305"
812,12-12-2001,Diario,UVR,UVR,"121,3127"
813,13-12-2001,Diario,UVR,UVR,"121,3203"
814,14-12-2001,Diario,UVR,UVR,"121,328"
815,15-12-2001,Diario,UVR,UVR,"121,3357"
816,16-12-2001,Diario,UVR,UVR,"121,3404"
817,17-12-2001,Diario,UVR,UVR,"121,3451"
818,18-12-2001,Diario,UVR,UVR,"121,3498"
819,19-12-2001,Diario,UVR,UVR,"121,3545"
820,20-12-2001,Diario,UVR,UVR,"121,3592"
821,21-12-2001,Diario,UVR,UVR,"121,3639"
822,22-12-2001,Diario,UVR,UVR,"121,3686"
823,23-12-2001,Diario,UVR,UVR,"121,3733"
824,24-12-2001,Diario,UVR,UVR,"121,378"
825,25-12-2001,Diario,UVR,UVR,"121,3826"
826,26-12-2001,Diario,UVR,UVR,"121,3873"
827,27-12-2001,Diario,UVR,UVR,"121,392"
828,28-12-2001,Diario,UVR,UVR,"121,3967"
829,29-12-2001,Diario,UVR,UVR,"121,4014"
830,30-12-2001,Diario,UVR,UVR,"121,4061"
831,31-12-2001,Diario,UVR,UVR,"121,4108"
832,01-01-2002,Diario,UVR,UVR,"121,4155"
833,02-01-2002,Diario,UVR,UVR,"121,4202"
834,03-01-2002,Diario,UVR,UVR,"121,4249"
835,04-01-2002,Diario,UVR,UVR,"121,4296"
836,05-01-2002,Diario,UVR,UVR,"121,4343"
837,06-01-2002,Diario,UVR,UVR,"121,439"
838,07-01-2002,Diario,UVR,UVR,"121,4437"
839,08-01-2002,Diario,UVR,UVR,"121,4484"
840,09-01-2002,Diario,UVR,UVR,"121,4531"
841,10-01-2002,Diario,UVR,UVR,"121,4578"
842,11-01-2002,Diario,UVR,UVR,"121,4625"
843,12-01-2002,Diario,UVR,UVR,"121,4672"
844,13-01-2002,Diario,UVR,UVR,"121,4719"
845,14-01-2002,Diario,UVR,UVR,"121,4766"
846,15-01-2002,Diario,UVR,UVR,"121,4813"
847,16-01-2002,Diario,UVR,UVR,"121,4946"
848,17-01-2002,Diario,UVR,UVR,"121,5079"
849,18-01-2002,Diario,UVR,UVR,"121,5212"
850,19-01-2002,Diario,UVR,UVR,"121,5345"
851,20-01-2002,Diario,UVR,UVR,"121,5478"
852,21-01-2002,Diario,UVR,UVR,"121,5611"
853,22-01-2002,Diario,UVR,UVR,"121,5744"
854,23-01-2002,Diario,UVR,UVR,"121,5878"
855,24-01-2002,Diario,UVR,UVR,"121,6011"
856,25-01-2002,Diario,UVR,UVR,"121,6144"
857,26-01-2002,Diario,UVR,UVR,"121,6277"
858,27-01-2002,Diario,UVR,UVR,"121,641"
859,28-01-2002,Diario,UVR,UVR,"121,6543"
860,29-01-2002,Diario,UVR,UVR,"121,6677"
861,30-01-2002,Diario,UVR,UVR,"121,681"
862,31-01-2002,Diario,UVR,UVR,"121,6943"
863,01-02-2002,Diario,UVR,UVR,"121,7076"
864,02-02-2002,Diario,UVR,UVR,"121,721"
865,03-02-2002,Diario,UVR,UVR,"121,7343"
866,04-02-2002,Diario,UVR,UVR,"121,7476"
867,05-02-2002,Diario,UVR,UVR,"121,7609"
868,06-02-2002,Diario,UVR,UVR,"121,7743"
869,07-02-2002,Diario,UVR,UVR,"121,7876"
870,08-02-2002,Diario,UVR,UVR,"121,8009"
871,09-02-2002,Diario,UVR,UVR,"121,8143"
872,10-02-2002,Diario,UVR,UVR,"121,8276"
873,11-02-2002,Diario,UVR,UVR,"121,841"
874,12-02-2002,Diario,UVR,UVR,"121,8543"
875,13-02-2002,Diario,UVR,UVR,"121,8676"
876,14-02-2002,Diario,UVR,UVR,"121,881"
877,15-02-2002,Diario,UVR,UVR,"121,8943"
878,16-02-2002,Diario,UVR,UVR,"121,929"
879,17-02-2002,Diario,UVR,UVR,"121,9637"
880,18-02-2002,Diario,UVR,UVR,"121,9984"
881,19-02-2002,Diario,UVR,UVR,"122,0331"
882,20-02-2002,Diario,UVR,UVR,"122,0679"
883,21-02-2002,Diario,UVR,UVR,"122,1026"
884,22-02-2002,Diario,UVR,UVR,"122,1374"
885,23-02-2002,Diario,UVR,UVR,"122,1721"
886,24-02-2002,Diario,UVR,UVR,"122,2069"
887,25-02-2002,Diario,UVR,UVR,"122,2417"
888,26-02-2002,Diario,UVR,UVR,"122,2765"
889,27-02-2002,Diario,UVR,UVR,"122,3113"
890,28-02-2002,Diario,UVR,UVR,"122,3461"
891,01-03-2002,Diario,UVR,UVR,"122,3809"
892,02-03-2002,Diario,UVR,UVR,"122,4157"
893,03-03-2002,Diario,UVR,UVR,"122,4506"
894,04-03-2002,Diario,UVR,UVR,"122,4854"
895,05-03-2002,Diario,UVR,UVR,"122,5203"
896,06-03-2002,Diario,UVR,UVR,"122,5552"
897,07-03-2002,Diario,UVR,UVR,"122,59"
898,08-03-2002,Diario,UVR,UVR,"122,6249"
899,09-03-2002,Diario,UVR,UVR,"122,6598"
900,10-03-2002,Diario,UVR,UVR,"122,6947"
901,11-03-2002,Diario,UVR,UVR,"122,7297"
902,12-03-2002,Diario,UVR,UVR,"122,7646"
903,13-03-2002,Diario,UVR,UVR,"122,7995"
904,14-03-2002,Diario,UVR,UVR,"122,8345"
905,15-03-2002,Diario,UVR,UVR,"122,8695"
906,16-03-2002,Diario,UVR,UVR,"122,9191"
907,17-03-2002,Diario,UVR,UVR,"122,9688"
908,18-03-2002,Diario,UVR,UVR,"123,0185"
909,19-03-2002,Diario,UVR,UVR,"123,0682"
910,20-03-2002,Diario,UVR,UVR,"123,1179"
911,21-03-2002,Diario,UVR,UVR,"123,1676"
912,22-03-2002,Diario,UVR,UVR,"123,2174"
913,23-03-2002,Diario,UVR,UVR,"123,2672"
914,24-03-2002,Diario,UVR,UVR,"123,317"
915,25-03-2002,Diario,UVR,UVR,"123,3668"
916,26-03-2002,Diario,UVR,UVR,"123,4166"
917,27-03-2002,Diario,UVR,UVR,"123,4665"
918,28-03-2002,Diario,UVR,UVR,"123,5164"
919,29-03-2002,Diario,UVR,UVR,"123,5663"
920,30-03-2002,Diario,UVR,UVR,"123,6162"
921,31-03-2002,Diario,UVR,UVR,"123,6661"
922,01-04-2002,Diario,UVR,UVR,"123,7161"
923,02-04-2002,Diario,UVR,UVR,"123,7661"
924,03-04-2002,Diario,UVR,UVR,"123,8161"
925,04-04-2002,Diario,UVR,UVR,"123,8661"
926,05-04-2002,Diario,UVR,UVR,"123,9161"
927,06-04-2002,Diario,UVR,UVR,"123,9662"
928,07-04-2002,Diario,UVR,UVR,"124,0163"
929,08-04-2002,Diario,UVR,UVR,"124,0664"
930,09-04-2002,Diario,UVR,UVR,"124,1165"
931,10-04-2002,Diario,UVR,UVR,"124,1666"
932,11-04-2002,Diario,UVR,UVR,"124,2168"
933,12-04-2002,Diario,UVR,UVR,"124,267"
934,13-04-2002,Diario,UVR,UVR,"124,3172"
935,14-04-2002,Diario,UVR,UVR,"124,3674"
936,15-04-2002,Diario,UVR,UVR,"124,4177"
937,16-04-2002,Diario,UVR,UVR,"124,447"
938,17-04-2002,Diario,UVR,UVR,"124,4764"
939,18-04-2002,Diario,UVR,UVR,"124,5058"
940,19-04-2002,Diario,UVR,UVR,"124,5351"
941,20-04-2002,Diario,UVR,UVR,"124,5645"
942,21-04-2002,Diario,UVR,UVR,"124,5939"
943,22-04-2002,Diario,UVR,UVR,"124,6233"
944,23-04-2002,Diario,UVR,UVR,"124,6527"
945,24-04-2002,Diario,UVR,UVR,"124,6821"
946,25-04-2002,Diario,UVR,UVR,"124,7115"
947,26-04-2002,Diario,UVR,UVR,"124,7409"
948,27-04-2002,Diario,UVR,UVR,"124,7703"
949,28-04-2002,Diario,UVR,UVR,"124,7997"
950,29-04-2002,Diario,UVR,UVR,"124,8292"
951,30-04-2002,Diario,UVR,UVR,"124,8586"
952,01-05-2002,Diario,UVR,UVR,"124,8881"
953,02-05-2002,Diario,UVR,UVR,"124,9175"
954,03-05-2002,Diario,UVR,UVR,"124,947"
955,04-05-2002,Diario,UVR,UVR,"124,9764"
956,05-05-2002,Diario,UVR,UVR,"125,0059"
957,06-05-2002,Diario,UVR,UVR,"125,0354"
958,07-05-2002,Diario,UVR,UVR,"125,0649"
959,08-05-2002,Diario,UVR,UVR,"125,0944"
960,09-05-2002,Diario,UVR,UVR,"125,1239"
961,10-05-2002,Diario,UVR,UVR,"125,1534"
962,11-05-2002,Diario,UVR,UVR,"125,1829"
963,12-05-2002,Diario,UVR,UVR,"125,2124"
964,13-05-2002,Diario,UVR,UVR,"125,242"
965,14-05-2002,Diario,UVR,UVR,"125,2715"
966,15-05-2002,Diario,UVR,UVR,"125,3011"
967,16-05-2002,Diario,UVR,UVR,"125,3381"
968,17-05-2002,Diario,UVR,UVR,"125,3752"
969,18-05-2002,Diario,UVR,UVR,"125,4122"
970,19-05-2002,Diario,UVR,UVR,"125,4493"
971,20-05-2002,Diario,UVR,UVR,"125,4863"
972,21-05-2002,Diario,UVR,UVR,"125,5234"
973,22-05-2002,Diario,UVR,UVR,"125,5605"
974,23-05-2002,Diario,UVR,UVR,"125,5976"
975,24-05-2002,Diario,UVR,UVR,"125,6347"
976,25-05-2002,Diario,UVR,UVR,"125,6718"
977,26-05-2002,Diario,UVR,UVR,"125,7089"
978,27-05-2002,Diario,UVR,UVR,"125,7461"
979,28-05-2002,Diario,UVR,UVR,"125,7832"
980,29-05-2002,Diario,UVR,UVR,"125,8204"
981,30-05-2002,Diario,UVR,UVR,"125,8576"
982,31-05-2002,Diario,UVR,UVR,"125,8948"
983,01-06-2002,Diario,UVR,UVR,"125,932"
984,02-06-2002,Diario,UVR,UVR,"125,9692"
985,03-06-2002,Diario,UVR,UVR,"126,0064"
986,04-06-2002,Diario,UVR,UVR,"126,0436"
987,05-06-2002,Diario,UVR,UVR,"126,0809"
988,06-06-2002,Diario,UVR,UVR,"126,1181"
989,07-06-2002,Diario,UVR,UVR,"126,1554"
990,08-06-2002,Diario,UVR,UVR,"126,1926"
991,09-06-2002,Diario,UVR,UVR,"126,2299"
992,10-06-2002,Diario,UVR,UVR,"126,2672"
