,Palabra,Frecuencia,ID_Articulo,Entidad
1120,febrero,1,7,0
1121,escenario,1,7,0
1122,cambia,1,7,0
1123,caso,1,7,0
1124,presente,1,7,0
1125,prorroga,1,7,0
1126,finalice,1,7,0
1127,puso,1,7,0
1128,mesa,1,7,0
1129,válida,1,7,0
1130,tenedores,2,7,0
1131,retiren,1,7,0
1132,bonos,1,7,0
1133,compañía,1,7,0
1134,energética,1,7,0
1135,recibirán,1,7,0
1136,intereses,2,7,0
1137,cobrados,1,7,0
1138,pagados,1,7,0
1139,fecha,1,7,0
1140,pago,1,7,0
1141,liquidación,1,7,0
1142,aplicable,1,7,0
1143,casa,2,8,0
1144,bolsa,2,8,0
1145,estima,1,8,0
1146,reservas,6,8,0
1147,probadas,1,8,0
1148,petróleo,3,8,0
1149,ecopetrol,1,8,0
1150,habrían,1,8,0
1151,aumentado,1,8,0
1152,interanual,1,8,0
1153,millones,1,8,0
1154,barriles,1,8,0
1155,equivalente,1,8,0
1156,mbpe,1,8,0
1157,traduce,1,8,0
1158,índice,1,8,0
1159,reposición,1,8,0
1160,ubicaría,3,8,0
1161,vida,2,8,0
1162,media,2,8,0
1163,incrementaría,1,8,0
1164,años,5,8,0
1165,descubrimientos,2,8,0
1166,firma,1,8,0
1167,conservadora,1,8,0
1168,pese,1,8,0
1169,éxitos,1,8,0
1170,exploratorios,1,8,0
1171,registrados,1,8,0
1172,principalmente,1,8,0
1173,offshore,1,8,0
1174,colombiano,1,8,0
1175,valle,1,8,0
1176,magdalena,1,8,0
1177,tomarían,1,8,0
1178,tiempo,1,8,0
1179,sumarse,1,8,0
1180,revisiones,2,8,0
1181,prevemos,1,8,0
1182,comportamiento,2,8,0
1183,positivo,3,8,0
1184,soportado,1,8,0
1185,mayores,2,8,0
1186,precios,2,8,0
1187,promedio,1,8,0
1188,barril,1,8,0
1189,cierre,1,8,0
1190,eficiencias,1,8,0
1191,logradas,1,8,0
1192,petrolera,2,8,0
1193,recobro,3,8,0
1194,mejorado,2,8,0
1195,progresos,1,8,0
1196,venido,1,8,0
1197,mostrando,2,8,0
1198,compañía,1,8,0
1199,materia,1,8,0
1200,secundario,1,8,0
1201,terciario,1,8,0
1202,reflejarían,1,8,0
1203,cifras,1,8,0
1204,caso,1,8,0
1205,producción,1,8,0
1206,mantiene,1,8,0
1207,dinámica,2,8,0
1208,reciente,1,8,0
1209,viene,2,8,0
1210,línea,1,8,0
1211,tasa,1,8,0
1212,interna,1,8,0
1213,rentabilidad,1,8,0
1214,siglas,1,8,0
1215,inglés,1,8,0
1216,menor,2,8,0
1217,índices,1,8,0
1218,mostraría,1,8,0
1219,incremento,1,8,0
1220,frente,1,8,0
1221,niveles,1,8,0
1222,cercanos,1,8,0
1223,vistos,1,8,0
1224,actualización,1,8,0
1225,positiva,1,8,0
1226,resaltamos,1,8,0
1227,presentando,1,8,0
1228,futuro,1,8,0
1229,acompañado,1,8,0
1230,ritmo,1,8,0
1231,rubro,1,8,0
1232,sostenible,1,8,0
1233,mediano,1,8,0
1234,plazo,1,8,0
1235,dependencia,1,8,0
1236,papel,1,8,0
1237,contable,1,8,0
1238,alta,1,8,0
1239,sensibilidad,1,8,0
1240,variación,1,8,0
1241,crudo,1,8,0
1242,agrega,1,8,0
1243,saúl,1,9,0
1244,kattan,4,9,0
1245,presidente,7,9,0
1246,junta,2,9,0
1247,directiva,1,9,0
1248,ecopetrol,3,9,1
1249,firma,1,9,0
1250,casa,1,9,0
1251,talentos,1,9,0
1252,ayudará,1,9,0
1253,buscar,1,9,0
1254,perfil,1,9,0
1255,remplazará,1,9,0
1256,felipe,5,9,1
1257,bayón,3,9,0
1258,dirección,1,9,0
1259,compañía,7,9,0
1260,persona,1,9,0
1261,ocupe,1,9,0
1262,cargo,1,9,0
1263,llegar,1,9,0
1264,continuar,5,9,0
1265,labor,3,9,0
1266,transición,4,9,0
1267,decisión,4,9,0
1268,salida,2,9,0
1269,tema,1,9,0
1270,especulado,1,9,0
1271,conversada,1,9,0
1272,incluyendo,1,9,0
1273,reiteró,1,9,0
1274,relación,2,9,0
1275,trató,1,9,0
1276,mayoría,1,9,0
1277,estábamos,1,9,0
1278,barco,1,9,0
1279,conversado,2,9,0
1280,totalmente,1,9,0
1281,sacada,1,9,0
1282,aipe,1,9,1
1283,inauguración,1,9,0
1284,parque,1,9,0
1285,solar,1,9,0
1286,viernes,1,9,0
1287,decisiones,1,9,0
1288,cambios,1,9,0
1289,suceden,2,9,0
1290,empresas,1,9,0
1291,muchísimas,1,9,0
1292,compañías,2,9,0
1293,mundo,1,9,0
1294,entero,1,9,0
1295,promedio,1,9,0
1296,duración,1,9,0
1297,presidentes,1,9,0
1298,años,3,9,0
1299,digo,1,9,0
1300,harvard,1,9,1
1301,debería,1,9,0
1302,durar,1,9,0
1303,aclaró,2,9,0
1304,instó,1,9,0
1305,necesita,2,9,0
1306,aire,1,9,0
1307,oxigenación,1,9,0
1308,añada,1,9,0
1309,valor,2,9,0
1310,mercados,1,9,0
1311,presientan,1,9,0
1312,línea,1,9,0
1313,deberá,1,9,0
1314,marcar,1,9,0
1315,iniciar,1,9,0
1316,obras,1,9,0
1317,viene,2,9,0
1318,empresa,1,9,0
1319,resultados,1,9,0
1320,necesitamos,1,9,0
1321,produciendo,1,9,0
1322,petróleo,4,9,0
1323,crecer,1,9,0
1324,producción,1,9,0
1325,seguir,2,9,0
1326,creciendo,1,9,0
1327,aceleradamente,1,9,0
1328,energética,4,9,0
1329,ojalá,1,9,0
1330,mediano,1,9,0
1331,plazo,1,9,0
1332,reduzcamos,1,9,0
1333,participación,1,9,0
1334,ingresos,1,9,0
1335,idea,1,9,0
1336,próximamente,1,9,0
1337,llegue,2,9,0
1338,millón,1,9,0
1339,barriles,1,9,0
1340,producidos,1,9,0
1341,ebitda,2,9,0
1342,tramo,1,9,0
1343,negocio,2,9,0
1344,disminuir,1,9,0
1345,creándole,1,9,0
1346,avanzando,1,9,0
1347,rápido,1,9,0
1348,renovables,1,9,0
1349,pesen,1,9,0
1350,producir,1,9,0
1351,generar,1,9,0
1352,recursos,1,9,0
1353,soberanía,1,9,0
1354,país,1,9,0
1355,compromiso,1,9,0
1356,frente,1,9,0
1357,futuro,1,9,0
1358,gobierno,3,9,0
1359,corporativo,1,9,0
1360,administración,2,9,0
1361,encargada,1,9,0
1362,evaluar,1,9,0
1363,exploración,3,9,0
1364,contratos,3,9,0
1365,potencial,1,9,0
1366,explotación,1,9,0
1367,interesantes,1,9,0
1368,vemos,1,9,0
1369,necesario,1,9,0
1370,cerrado,1,9,0
1371,toca,1,9,0
1372,estudiar,1,9,0
1373,oportunidades,1,9,0
1374,tomar,1,9,0
1375,salida,1,10,0
1376,felipe,1,10,1
1377,bayón,3,10,0
1378,ecopetrol,7,10,1
1379,recibida,1,10,0
1380,comunidad,1,10,0
1381,inversionistas,2,10,0
1382,inmediato,1,10,0
1383,produjeron,1,10,0
1384,impactos,1,10,0
1385,directos,1,10,0
1386,negativos,1,10,0
1387,mercado,5,10,0
1388,bursátil,1,10,0
1389,ayer,1,10,0
1390,registró,1,10,0
1391,caída,3,10,0
1392,papeles,1,10,0
1393,grupo,2,10,0
1394,petrolero,1,10,0
1395,estatal,1,10,0
1396,negociaciones,1,10,0
1397,bolsa,2,10,0
1398,valores,3,10,0
1399,acciones,3,10,0
1400,arrancaron,1,10,0
1401,jornada,1,10,0
1402,acción,1,10,0
1403,terminó,1,10,0
1404,negociando,1,10,0
1405,precio,3,10,0
1406,registrado,1,10,0
1407,impacto,1,10,0
1408,compañía,5,10,0
1409,energía,3,10,0
1410,empresas,1,10,0
1411,filiales,1,10,0
1412,cayeron,2,10,0
1413,bloomberg,2,10,0
1414,revelan,1,10,0
1415,cayó,1,10,0
1416,veía,1,10,0
1417,venir,1,10,0
1418,petróleo,2,10,0
1419,reacciona,1,10,0
1420,sentimiento,1,10,0
1421,probablemente,2,10,0
1422,colaboradores,1,10,0
1423,cambio,2,10,0
1424,gobierno,3,10,0
1425,probabilidad,1,10,0
1426,presidente,2,10,0
1427,alta,1,10,0
1428,reporte,1,10,0
1429,itaú,2,10,0
1430,desaceleración,2,10,0
1431,inició,1,10,0
1432,declaraciones,2,10,0
1433,encaminadas,1,10,0
1434,producción,1,10,0
1435,renovable,1,10,0
1436,país,1,10,0
1437,ministra,1,10,0
1438,minas,1,10,0
1439,colombia,1,10,0
1440,irene,1,10,0
1441,vélez,1,10,0
1442,panel,1,10,0
1443,davos,1,10,0
1444,plan,1,10,0
1445,administración,1,10,0
1446,dejar,2,10,0
1447,carbón,1,10,0
1448,hidrocarburos,1,10,0
1449,sobrevivir,1,10,0
1450,proyecta,1,10,0
1451,veamos,1,10,0
1452,retroceso,1,10,0
1453,utilidades,1,10,0
1454,barril,1,10,0
1455,resultados,1,10,0
1456,seguirán,1,10,0
1457,destacables,1,10,0
1458,económica,1,10,0
1459,nivel,1,10,0
1460,global,1,10,0
1461,freno,1,10,0
1462,desempeño,1,10,0
1463,expertos,1,10,0
1464,consultados,1,10,0
1465,gusta,1,10,0
1466,incertidumbre,2,10,0
1467,genera,2,10,0
1468,sucesor,1,10,0
1469,coinciden,1,10,0
1470,analistas,1,10,0
1471,credicorp,2,10,0
1472,capital,1,10,0
1473,renuncia,1,10,0
1474,previsible,1,10,0
1475,lugar,1,10,0
1476,dudas,1,10,0
1477,salido,1,10,0
1478,ministerio,1,10,0
1479,afirma,1,10,0
1480,arnoldo,1,10,0
1481,casas,1,10,0
1482,director,1,10,0
1483,inversiones,2,10,0
1484,firma,1,10,0
1485,suma,2,10,0
1486,juan,1,10,0
1487,camilo,1,10,0
1488,jiménez,1,10,0
1489,gerente,1,10,0
1490,necesita,1,10,0
1491,perfil,1,10,0
1492,reemplazo,1,10,0
1493,tendría,1,10,0
1494,seguridad,1,10,0
1495,espera,1,10,0
1496,manejo,1,10,0
1497,prevé,1,10,0
1498,sigan,1,10,0
1499,observando,1,10,0
1500,disminuciónes,1,10,0
1501,adicionales,1,10,0
1502,bonos,3,10,0
1503,defina,1,10,0
1504,estrategia,1,10,0
1505,posiciona,1,10,0
1506,empresa,2,10,0
1507,ingresos,1,10,0
1508,superiores,1,10,0
1509,billones,1,10,0
1510,reflejaron,1,10,0
1511,impactolos,1,10,0
1512,precios,1,10,0
1513,dijera,1,10,0
1514,dejará,1,10,0
1515,cargo,1,10,0
1516,fines,1,10,0
1517,marzo,1,10,0
1518,preocupaciones,1,10,0
1519,aversión,1,10,0
1520,combustibles,1,10,0
1521,fósiles,1,10,0
1522,reporta,1,10,0
1523,rendimiento,1,10,0
1524,dólares,1,10,0
1525,vencimiento,1,10,0
1526,aumentó,1,10,0
1527,puntos,1,10,0
1528,básicos,1,10,0
1529,primeras,2,10,0
1530,operaciones,2,10,0
1531,viernes,1,10,0
1532,vendió,1,10,0
1533,millones,1,10,0
1534,anteriormente,1,10,0
1535,principios,1,10,0
1536,abril,1,10,0
1537,bajado,1,10,0
1538,cotizan,1,10,0
1539,caían,1,10,0
1540,filo,1,11,0
1541,precipicio,1,11,0
1542,futuro,1,11,0
1543,industria,3,11,0
1544,hidrocarburos,4,11,0
1545,país,2,11,0
1546,recientes,2,11,0
1547,anuncios,1,11,0
1548,gobierno,2,11,0
1549,nacional,3,11,0
1550,alimentado,1,11,0
1551,preocupación,1,11,0
1552,sector,4,11,0
1553,camino,2,11,0
1554,años,4,11,0
1555,llega,1,11,0
1556,materializar,1,11,0
1557,suspensión,1,11,0
1558,firma,2,11,0
1559,contratos,4,11,0
1560,exploración,4,11,0
1561,explotación,3,11,0
1562,petróleo,3,11,0
1563,intensa,1,11,0
1564,discusión,1,11,0
1565,siguen,1,11,0
1566,llegando,1,11,0
1567,noticias,1,11,0
1568,hallazgos,1,11,0
1569,natural,2,11,0
1570,derivan,1,11,0
1571,convenios,1,11,0
1572,década,1,11,0
1573,descubrimientos,1,11,0
1574,yacimientos,1,11,0
1575,canacol,1,11,0
1576,energy,1,11,0
1577,pozos,1,11,0
1578,dividivi,1,11,0
1579,saxofón,1,11,0
1580,chimela,1,11,0
1581,ubicados,1,11,0
1582,costa,1,11,0
1583,atlántica,1,11,0
1584,confirmando,1,11,0
1585,nación,2,11,0
1586,abundante,1,11,0
1587,recursos,1,11,0
1588,gasíferos,1,11,0
1589,capaz,1,11,0
1590,abastecer,1,11,0
1591,mercado,2,11,0
1592,escenario,1,11,0
1593,baja,1,11,0
1594,estudio,1,11,0
1595,elaborado,1,11,0
1596,fedesarrollo,1,11,0
1597,impacto,1,11,0
1598,macroeconómico,1,11,0
1599,petrolero,1,11,0
1600,dejarían,1,11,0
1601,producir,1,11,0
1602,barriles,2,11,0
1603,respectivamente,1,11,0
1604,contrario,1,11,0
1605,continua,1,11,0
1606,asignación,1,11,0
1607,diarios,1,11,0
1608,estarían,1,11,0
1609,dejado,1,11,0
1610,actual,1,11,0
1611,crisis,1,11,0
1612,energética,3,11,0
1613,mundial,1,11,0
1614,disminución,2,11,0
1615,producción,3,11,0
1616,mantiene,1,11,0
1617,países,1,11,0
1618,desventaja,1,11,0
1619,recomposición,1,11,0
1620,local,1,11,0
1621,aportó,1,11,0
1622,billones,1,11,0
1623,exportaciones,1,11,0
1624,nacionales,1,11,0
1625,estimaciones,1,11,0
1626,actuales,1,11,0
1627,alentadoras,1,11,0
1628,llegarse,1,11,0
1629,suspender,1,11,0
1630,suscripción,1,11,0
1631,consecuencias,1,11,0
1632,serían,1,11,0
1633,negativas,1,11,0
1634,economía,1,11,0
1635,millones,1,11,0
1636,familias,1,11,0
1637,colombianas,1,11,0
1638,sectores,1,11,0
1639,estaría,1,11,0
1640,promoviendo,1,11,0
1641,deserción,1,11,0
1642,inversión,1,11,0
1643,proyectos,1,11,0
1644,desestimulando,1,11,0
1645,inversiones,1,11,0
1646,ocasionaría,1,11,0
1647,regalías,1,11,0
1648,entes,1,11,0
1649,territoriales,1,11,0
1650,sistema,1,11,0
1651,general,1,11,0
1652,utilidades,1,11,0
1653,ecopetrol,1,11,0
1654,resumen,1,11,0
1655,desastre,1,11,0
1656,fiscal,1,11,0
1657,andar,1,11,0
1658,garantizar,1,11,0
1659,invitamos,1,11,0
1660,coordinar,1,11,0
1661,planear,1,11,0
1662,política,1,11,0
1663,abastecimiento,1,11,0
1664,suministro,1,11,0
1665,basada,1,11,0
1666,datos,1,11,0
1667,precisos,1,11,0
1668,enfocarse,1,11,0
1669,desarrollo,1,11,0
1670,estrategia,1,11,0
1671,efectiva,1,11,0
1672,lograr,1,11,0
1673,aumento,1,11,0
1674,significativo,1,11,0
1675,nivel,1,11,0
1676,reservas,1,11,0
1677,permita,1,11,0
1678,mantener,1,11,0
1679,autosuficiencia,1,11,0
1680,seguridad,1,11,0
1681,conviene,1,11,0
1682,echar,1,11,0
1683,tierra,1,11,0
1684,logrado,1,11,0
1685,recuperación,1,11,0
1686,áreas,1,11,0
1687,continuar,1,11,0
1688,tarea,1,11,0
1689,fortalecer,1,11,0
1690,planes,1,11,0
1691,crecimiento,1,11,0
1692,teniendo,1,11,0
1693,combustible,1,11,0
1694,clave,1,11,0
1695,transición,1,11,0
1696,demanda,1,11,0
1697,mundo,1,11,0
1698,apuesta,1,11,0
1699,segura,1,11,0
1700,anuncio,1,12,0
1701,salida,1,12,0
1702,felipe,1,12,1
1703,bayón,6,12,0
1704,presidencia,1,12,0
1705,marzo,2,12,0
1706,surgen,1,12,0
1707,preguntas,1,12,0
1708,balance,1,12,0
1709,gestión,3,12,0
1710,proyectos,6,12,0
1711,pendientes,1,12,0
1712,panorama,1,12,0
1713,tarea,1,12,0
1714,indagar,1,12,0
1715,aportó,1,12,0
1716,ecopetrol,7,12,1
1717,ende,1,12,0
1718,economía,2,12,0
1719,país,3,12,0
1720,dirigiendo,1,12,0
1721,empresa,2,12,0
1722,compañía,3,12,0
1723,estatal,1,12,0
1724,mando,1,12,0
1725,representó,1,12,0
1726,aporte,3,12,0
1727,reporte,1,12,0
1728,sostenibilidad,1,12,0
1729,anual,1,12,0
1730,cifra,1,12,0
1731,estima,1,12,0
1732,llegue,1,12,0
1733,actualmente,1,12,0
1734,nacional,1,12,0
1735,bajó,1,12,0
1736,transformado,1,12,0
1737,años,1,12,0
1738,diversificado,1,12,0
1739,negocios,3,12,0
1740,entrada,1,12,0
1741,metas,1,12,0
1742,quedaron,1,12,0
1743,plan,1,12,0
1744,energía,8,12,0
1745,transforma,1,12,0
1746,estrategia,1,12,0
1747,llegar,1,12,0
1748,crecimiento,3,12,0
1749,mitad,1,12,0
1750,bajas,1,12,0
1751,emisiones,2,12,0
1752,yendo,1,12,0
1753,allá,1,12,0
1754,tiempo,1,12,0
1755,proyecto,1,12,0
1756,busca,1,12,0
1757,genere,1,12,0
1758,cero,1,12,0
1759,netas,1,12,0
1760,carbono,1,12,0
1761,agenda,1,12,0
1762,transición,2,12,0
1763,modificar,1,12,0
1764,momento,1,12,0
1765,meta,1,12,0
1766,clara,1,12,0
1767,principal,1,12,0
1768,reto,2,12,0
1769,presidente,4,12,0
1770,dejar,1,12,0
1771,producción,1,12,0
1772,proceso,1,12,0
1773,pasos,1,12,0
1774,seguir,1,12,0
1775,produciendo,1,12,0
1776,hidrocarburos,1,12,0
1777,caja,1,12,0
1778,punto,1,12,0
1779,vista,1,12,0
1780,impuestos,2,12,0
1781,regalías,1,12,0
1782,fundamental,1,12,0
1783,ayer,1,12,0
1784,inauguración,1,12,0
1785,parque,1,12,0
1786,solar,3,12,0
1787,desafío,3,12,0
1788,asumirá,1,12,0
1789,directivo,1,12,0
1790,reciente,1,12,0
1791,descubrimiento,1,12,0
1792,hallazgos,1,12,0
1793,caribe,2,12,1
1794,fecha,2,12,0
1795,prevista,2,12,0
1796,entrega,1,12,0
1797,costa,1,12,0
1798,serían,1,12,0
1799,fundamentales,1,12,0
1800,futuro,1,12,0
1801,soberanía,1,12,0
1802,energética,1,12,0
1803,prevé,1,12,0
1804,hito,1,12,0
1805,relevante,1,12,0
1806,periodo,1,12,0
1807,adquisición,1,12,0
1808,acciones,1,12,0
1809,transportadora,1,12,0
1810,transacción,1,12,0
1811,resultados,1,12,0
1812,descarbonización,1,12,0
1813,electrificación,1,12,0
1814,filiales,1,12,0
1815,quedará,1,12,0
1816,manos,1,12,0
1817,sucesor,1,12,0
1818,continuar,2,12,0
1819,mercado,2,12,0
1820,desarrollo,3,12,0
1821,generación,3,12,0
1822,negocio,2,12,0
1823,transporte,2,12,0
1824,enorgullezco,1,12,0
1825,liderado,1,12,0
1826,pudimos,1,12,0
1827,equipo,1,12,0
1828,diversificar,1,12,0
1829,internacionalizar,1,12,0
1830,llegué,1,12,0
1831,parques,1,12,0
1832,solares,1,12,0
1833,financieramente,1,12,0
1834,viables,1,12,0
1835,inaugurados,1,12,0
1836,setenció,1,12,0
1837,programa,1,12,0
1838,activo,1,12,0
1839,obras,1,12,0
1840,firmada,1,12,0
1841,gobierno,1,12,0
1842,corte,1,12,0
1843,enero,1,12,0
1844,departamentos,1,12,0
1845,finalidad,1,12,0
1846,incentivos,1,12,0
1847,iniciativas,1,12,0
1848,privadas,1,12,0
1849,permitan,1,12,0
1850,mejorar,1,12,0
1851,calidad,1,12,0
1852,hemberth,1,12,0
1853,suárez,2,12,1
1854,abogado,1,12,0
1855,socio,1,12,0
1856,fundador,1,12,0
1857,amplia,1,12,0
1858,experiencia,1,12,0
1859,mercados,2,12,0
1860,energéticos,2,12,0
1861,materia,1,12,0
1862,colombia,1,12,1
1863,óptica,1,12,0
1864,internacional,1,12,0
1865,experto,1,12,0
1866,encontrar,1,12,0
1867,aliados,1,12,0
1868,renovable,1,12,0
1869,españa,1,12,0
1870,oportunidades,1,12,0
1871,adquirir,1,12,0
1872,participación,3,12,0
1873,península,1,12,0
1874,administrar,1,12,0
1875,entorno,1,12,0
1876,comercial,1,12,0
1877,pdvsa,1,12,0
1878,petróleos,1,12,0
1879,venezuela,1,12,1
1880,fortalecer,1,12,0
1881,natural,1,12,0
1882,licuado,1,12,0
1883,deberá,1,12,0
1884,impulsar,1,12,0
1885,hidrógeno,1,12,0
1886,geotermia,1,12,0
1887,orgánica,1,12,0
1888,concluyó,1,12,0
1889,ecopetrol,3,13,1
1890,empresa,2,13,0
1891,mixta,1,13,0
1892,cuya,1,13,0
1893,participación,2,13,0
1894,estatal,3,13,0
1895,restante,1,13,0
1896,cotiza,1,13,0
1897,mercado,3,13,0
1898,valores,1,13,0
1899,manos,2,13,0
1900,accionistas,2,13,0
1901,personas,1,13,0
1902,naturales,1,13,0
1903,jurídicas,1,13,0
1904,dividendo,1,13,0
1905,anual,1,13,0
1906,mueve,1,13,0
1907,economía,4,13,0
1908,nacional,2,13,0
1909,accionista,1,13,0
1910,gobierno,2,13,0
1911,turno,1,13,0
1912,recibe,1,13,0
1913,millonarios,1,13,0
1914,recursos,1,13,0
1915,superado,1,13,0
1916,costo,1,13,0
1917,reforma,1,13,0
1918,años,1,13,0
1919,compañía,1,13,0
1920,colombiana,1,13,0
1921,convertido,1,13,0
1922,empresas,2,13,0
1923,importantes,1,13,0
1924,mundo,1,13,0
1925,latinoamérica,1,13,0
1926,lejos,1,13,0
1927,colombia,2,13,1
1928,ventas,1,13,0
1929,empleos,1,13,0
1930,impuestos,1,13,0
1931,espina,1,13,0
1932,dorsal,1,13,0
1933,actualidad,1,13,0
1934,compañías,2,13,0
1935,filiales,2,13,0
1936,orden,1,13,0
1937,sectores,1,13,0
1938,líderes,1,13,0
1939,juegan,1,13,0
1940,papeles,1,13,0
1941,relevantes,1,13,0
1942,regiones,1,13,0
1943,tales,1,13,0
1944,reficar,1,13,1
1945,ocensa,1,13,1
1946,equión,1,13,1
1947,internacionales,1,13,0
1948,unidos,2,13,0
1949,brasil,1,13,1
1950,canadá,1,13,1
1951,cambio,1,13,0
1952,actual,2,13,0
1953,presidencia,2,13,0
1954,necesario,1,13,0
1955,remezón,1,13,0
1956,atento,1,13,0
1957,próximas,1,13,0
1958,asambleas,1,13,0
1959,realizan,1,13,0
1960,legalmente,1,13,0
1961,marzo,1,13,0
1962,espacios,1,13,0
1963,cuadros,1,13,0
1964,directivos,1,13,0
1965,seguramente,1,13,0
1966,nombres,1,13,0
1967,graneados,1,13,0
1968,irán,1,13,0
1969,conociendo,1,13,0
1970,sepa,1,13,0
1971,ejecutivo,1,13,0
1972,lleve,1,13,0
1973,riendas,1,13,0
1974,valor,3,13,0
1975,acciones,2,13,0
1976,cayó,1,13,0
1977,jornada,1,13,0
1978,conocerse,1,13,0
1979,cambios,1,13,0
1980,alta,1,13,0
1981,gerencia,1,13,0
1982,papel,1,13,0
1983,secundario,1,13,0
1984,local,1,13,0
1985,cedieron,1,13,0
1986,promedio,2,13,0
1987,situación,1,13,0
1988,inédita,1,13,0
1989,experimentaba,1,13,0
1990,meses,1,13,0
1991,sector,3,13,0
1992,petrolero,1,13,0
1993,afectado,2,13,0
1994,pandemia,1,13,0
1995,descompuso,1,13,0
1996,allá,1,13,0
1997,renuncia,1,13,0
1998,felipe,1,13,0
1999,bayón,1,13,0
2000,empresario,1,13,0
2001,república,1,13,0
2002,bonos,1,13,0
2003,enfoque,1,13,0
2004,ideológico,1,13,0
2005,transición,2,13,0
2006,impreso,1,13,0
2007,presidente,2,13,0
2008,gustavo,1,13,0
2009,petro,1,13,0
2010,desperdiciado,1,13,0
2011,escenario,1,13,0
2012,piensa,1,13,0
2013,minero,1,13,0
2014,energético,1,13,0
2015,actividades,1,13,0
2016,extractivas,2,13,0
2017,sostenibles,1,13,0
2018,amigables,1,13,0
2019,ambiente,1,13,0
2020,comunidades,1,13,0
2021,promulgado,1,13,0
2022,izquierda,1,13,0
2023,acabar,1,13,0
2024,exploraciones,1,13,0
2025,enfocarse,1,13,0
2026,lleno,1,13,0
2027,energías,1,13,0
2028,administración,1,13,0
2029,relevancia,1,13,0
2030,credibilidad,1,13,0
2031,respaldo,1,13,0
2032,ideas,1,13,0
2033,disruptivas,1,13,0
2034,polémicas,1,13,0
2035,ministra,1,13,0
2036,minas,1,13,0
2037,energía,1,13,0
2038,irene,1,13,0
2039,vélez,1,13,0
2040,claramente,1,13,0
2041,sale,1,13,0
2042,compartir,1,13,0
2043,hoja,1,13,0
2044,ruta,1,13,0
2045,industrias,1,13,0
2046,fundamentales,1,13,0
2047,cifras,1,13,0
2048,petrolera,1,13,0
2049,imposible,1,13,0
2050,corto,1,13,0
2051,plazo,1,13,0
2052,decisión,1,13,0
2053,peligrosa,1,13,0
2054,meter,1,13,0
2055,congelador,1,13,0
2056,ingresos,1,13,0
2057,superan,1,13,0
2058,billones,2,13,0
2059,dejan,1,13,0
2060,dividendos,1,13,0
2061,arcas,1,13,0
2062,oficiales,1,13,0
2063,excusa,1,13,0
2064,apurar,1,13,0
2065,energética,1,13,0
2066,contribuir,1,13,0
2067,calentamiento,1,13,0
2068,global,1,13,0
2069,junta,1,13,0
2070,directiva,1,13,0
2071,escoger,1,13,0
2072,juegue,1,13,0
2073,candela,1,13,0
2074,destruya,1,13,0
2075,construido,1,13,0
2076,décadas,1,13,0
2077,semana,2,14,0
2078,baja,2,14,0
2079,navegar,1,14,0
2080,pesos,1,14,0
2081,dólar,10,14,0
2082,cerró,1,14,0
2083,ayer,2,14,0
2084,viernes,3,14,0
2085,promedio,1,14,0
2086,incremento,1,14,0
2087,frente,4,14,0
2088,tasa,1,14,0
2089,representativa,1,14,0
2090,mercado,3,14,0
2091,divisa,1,14,0
2092,estadounidense,1,14,0
2093,abierto,1,14,0
2094,séptima,1,14,0
2095,jornada,2,14,0
2096,consecutiva,1,14,0
2097,empezó,1,14,0
2098,negociar,1,14,0
2099,inicio,1,14,0
2100,mínimo,1,14,0
2101,marcó,1,14,0
2102,subió,1,14,0
2103,alcanzar,1,14,0
2104,máximo,1,14,0
2105,sumaba,1,14,0
2106,jornadas,2,14,0
2107,acercándose,1,14,0
2108,suelo,1,14,0
2109,lunes,1,14,0
2110,acumulaba,1,14,0
2111,caída,2,14,0
2112,frenó,1,14,0
2113,empieza,1,14,0
2114,comportamiento,1,14,0
2115,registró,1,14,0
2116,anunciara,1,14,0
2117,noche,1,14,0
2118,jueves,3,14,0
2119,salida,3,14,0
2120,felipe,1,14,1
2121,bayón,3,14,0
2122,presidencia,1,14,0
2123,ecopetrol,2,14,1
2124,ingresos,1,14,0
2125,superiores,1,14,0
2126,billones,1,14,0
2127,petrolera,1,14,0
2128,estatal,1,14,0
2129,principal,1,14,0
2130,empresa,1,14,0
2131,sector,2,14,0
2132,hidrocarburos,1,14,0
2133,petróleo,1,14,0
2134,entidad,1,14,0
2135,líder,1,14,0
2136,representado,1,14,0
2137,exportaciones,1,14,0
2138,país,1,14,0
2139,década,1,14,0
2140,ende,1,14,0
2141,fuente,1,14,0
2142,ingreso,1,14,0
2143,dólares,1,14,0
2144,economía,1,14,0
2145,incidencia,1,14,0
2146,alza,4,14,0
2147,única,1,14,0
2148,razón,1,14,0
2149,dividiéramos,2,14,0
2150,subida,2,14,0
2151,cierre,2,14,0
2152,diría,2,14,0
2153,reacción,2,14,0
2154,importante,1,14,0
2155,catástrofe,1,14,0
2156,aplica,1,14,0
2157,especie,1,14,0
2158,escepticismo,1,14,0
2159,inversionistas,1,14,0
2160,asegura,2,14,0
2161,wilson,1,14,0
2162,tovar,1,14,0
2163,gerente,1,14,0
2164,investigaciones,3,14,0
2165,firma,1,14,0
2166,acciones,1,14,0
2167,vale,1,14,0
2168,pena,1,14,0
2169,destacar,1,14,0
2170,analistas,1,14,0
2171,vieron,1,14,0
2172,superior,1,14,0
2173,ocurrido,1,14,0
2174,países,1,14,0
2175,región,1,14,0
2176,movimiento,1,14,0
2177,leve,2,14,0
2178,pausa,1,14,0
2179,tendencia,2,14,0
