,Palabra,Entidad,Empresa,Apariciones
47569,sumar,0,Caracol,1
47570,sumar,0,Alkosto,1
47571,sumapaz,0,Sodimac,1
47572,sumaría,0,ETB,1
47573,sumaría,0,Ecopetrol,1
47574,sumaría,0,Grupo AVAL,1
47575,sumaría,0,Itau,1
47576,sumergió,0,Itau,1
47577,sumergirán,0,Caracol,1
47578,sumergirse,0,Caracol,1
47579,sumergida,0,Alkosto,1
47580,sumerge,0,Sodimac,1
47581,sumen,0,ETB,1
47582,sumas,0,Nequi,1
47583,sumas,0,Grupo Argos,1
47584,sumas,0,Grupo AVAL,1
47585,sumas,0,Falabella,1
47586,sumas,0,Davivienda,1
47587,sumas,0,Credibanco,1
47588,sumas,0,Bancolombia,1
47589,sumas,0,Alkosto,1
47590,sumarían,0,Ecopetrol,1
47591,sumarían,0,ETB,1
47592,sumaría,0,Promigas,1
47593,sumando,0,Sodimac,1
47594,sumando,0,Grupo Argos,1
47595,superando,0,Falabella,1
47596,sumada,0,Falabella,1
47597,sumado,0,Falabella,1
47598,sumado,0,Enel,1
47599,sumado,0,Caracol,1
47600,sumado,0,BBVA,1
47601,sumado,0,Alkosto,1
47602,sumadas,0,Itau,1
47603,sumadas,0,BBVA,1
47604,sumada,0,Terpel,1
47605,sumada,0,Alkosto,1
47606,sumando,0,Grupo AVAL,1
47607,sumaban,0,Enel,1
47608,sumaban,0,Credibanco,1
47609,sumaba,0,Falabella,1
47610,suma,0,Grupo Sura,1
47611,suma,0,Enel,1
47612,suma,0,Cencosud,1
47613,sullana,0,Promigas,1
47614,sula,0,Vanti,1
47615,sumado,0,Grupo Argos,1
47616,sumado,0,Promigas,1
47617,sumado,0,Sodimac,1
47618,sumado,0,Terpel,1
47619,sumando,0,Falabella,1
47620,sumando,0,Enel,1
47621,sumando,0,Ecopetrol,1
47622,sumando,0,Davivienda,1
47623,sumando,0,Credibanco,1
47624,sumando,0,Bancolombia,1
47625,suman,0,Vanti,1
47626,suman,0,Terpel,1
47627,suman,0,Sodimac,1
47628,suman,0,Nequi,1
47629,suman,0,Grupo Sura,1
47630,suman,0,D1,1
47631,suman,0,Caracol,1
47632,suman,0,Alkosto,1
47633,sumamos,0,Falabella,1
47634,sumamente,0,Promigas,1
47635,sumamente,0,Claro,1
47636,suministra,0,Vanti,1
47637,suministrada,0,BBVA,1
47638,suministrada,0,Bancolombia,1
47639,supera,0,BBVA,1
47640,superaba,0,BBVA,1
47641,supera,0,Promigas,1
47642,supera,0,Itau,1
47643,supera,0,Grupo Argos,1
47644,supera,0,Grupo AVAL,1
47645,supera,0,Falabella,1
47646,supera,0,Ecopetrol,1
47647,supera,0,Cencosud,1
47648,super,0,Grupo Exito,1
47649,suministrada,0,Claro,1
47650,super,0,Falabella,1
47651,supeditada,0,Itau,1
47652,supe,0,Vanti,1
47653,supe,0,D1,1
47654,suoer,0,Alkosto,1
47655,suntuario,0,BBVA,1
47656,sunna,0,Sodimac,1
47657,sunan,0,Sodimac,1
47658,superaba,0,Credibanco,1
47659,superaba,0,Grupo Exito,1
47660,superaban,0,Alkosto,1
47661,superación,0,Bancolombia,1
47662,superando,0,Claro,1
47663,superando,0,Cencosud,1
47664,superando,0,Caracol,1
47665,superan,0,Sodimac,1
47666,superan,0,Itau,1
47667,superan,0,Ecopetrol,1
47668,superan,0,Davivienda,1
47669,superan,0,Credibanco,1
47670,superan,0,Bancolombia,1
47671,superados,0,Falabella,1
47672,superado,0,Nequi,1
47673,superado,0,Enel,1
47674,superado,0,Ecopetrol,1
47675,superado,0,Credibanco,1
47676,superado,0,Bancolombia,1
47677,superado,0,BBVA,1
47678,superación,0,Terpel,1
47679,sumó,0,Nequi,1
47680,sumó,0,Grupo Argos,1
47681,sumó,0,Davivienda,1
47682,suministro,0,Terpel,1
47683,suministro,0,Grupo Exito,1
47684,suministro,0,Grupo AVAL,1
47685,suministro,0,Falabella,1
47686,suministro,0,D1,1
47687,suministro,0,Credibanco,1
47688,suministro,0,Alkosto,1
47689,suministraron,0,Grupo AVAL,1
47690,suministrar,0,Vanti,1
47691,suministrar,0,Nequi,1
47692,suministrar,0,Grupo AVAL,1
47693,suministran,0,Terpel,1
47694,suministrados,0,Ecopetrol,1
47695,suministrados,0,Claro,1
47696,suministradas,0,Credibanco,1
47697,suministradas,0,Claro,1
47698,suministrada,0,Grupo Exito,1
47699,suministrada,0,Ecopetrol,1
47700,suministro,0,Sodimac,1
47701,suministros,0,Alkosto,1
47702,sumó,0,Credibanco,1
47703,suministros,0,Sodimac,1
47704,sumó,0,Cencosud,1
47705,sumó,0,BBVA,1
47706,sumó,0,Alkosto,1
47707,sumá,0,ETB,1
47708,sumun,0,Sodimac,1
47709,sumo,0,Sodimac,1
47710,sumo,0,Itau,1
47711,sumo,0,Ecopetrol,1
47712,sumo,0,BBVA,1
47713,summit,0,Grupo Sura,1
47714,summit,0,Enel,1
47715,summer,0,Vanti,1
47716,summer,0,Enel,1
47717,summa,0,Credibanco,1
47718,sumisión,0,Sodimac,1
47719,sumisa,0,Promigas,1
47720,suministró,0,Alkosto,1
47721,sujetos,0,Terpel,1
47722,sujetos,0,Sodimac,1
47723,sujetos,0,Grupo Sura,1
47724,sufren,0,Sodimac,1
47725,sufrido,0,Grupo Exito,1
47726,sufrido,0,Grupo Argos,1
47727,sufrido,0,Ecopetrol,1
47728,sufrido,0,Bancolombia,1
47729,sufrido,0,Alkosto,1
47730,sufridas,0,BBVA,1
47731,sufridas,0,Alkosto,1
47732,sufrida,0,Alkosto,1
47733,sufren,0,ETB,1
47734,sufrirá,0,D1,1
47735,sufren,0,BBVA,1
47736,sufre,0,Vanti,1
47737,sufre,0,Nequi,1
47738,sufre,0,ETB,1
47739,sufre,0,BBVA,1
47740,sufragistas,0,Grupo AVAL,1
47741,sufra,0,BBVA,1
47742,sufinanciamiento,0,Alkosto,1
47743,sufrido,0,Promigas,1
47744,sufrido,0,Terpel,1
47745,sufridos,0,Alkosto,1
47746,sufriendo,0,BBVA,1
47747,sufrir,0,Promigas,1
47748,sufrir,0,Itau,1
47749,sufrir,0,Grupo AVAL,1
47750,sufrir,0,ETB,1
47751,sufrir,0,Davivienda,1
47752,sufrir,0,D1,1
47753,sufrir,0,Bancolombia,1
47754,sufrimiento,0,Terpel,1
47755,sufrimiento,0,Grupo Exito,1
47756,sufrimiento,0,Grupo AVAL,1
47757,sufrimiento,0,Alkosto,1
47758,sufrieron,0,Grupo AVAL,1
47759,sufrieron,0,Alkosto,1
47760,sufriendo,0,Enel,1
47761,sufriendo,0,Ecopetrol,1
47762,sufriendo,0,D1,1
47763,sufriendo,0,Claro,1
47764,suficientes,0,Terpel,1
47765,suficientes,0,Itau,1
47766,suficientes,0,Grupo Argos,1
47767,sueños,0,Grupo AVAL,1
47768,sueños,0,Bancolombia,1
47769,sueños,0,BBVA,1
47770,sueños,0,Alkosto,1
47771,sueñor,1,Sodimac,1
47772,sueño,0,Vanti,1
47773,sueño,0,Sodimac,1
47774,sueño,0,Itau,1
47775,sueño,0,Grupo Sura,1
47776,sueño,0,Grupo Exito,1
47777,sueño,0,Falabella,1
47778,sueño,0,ETB,1
47779,sueño,0,D1,1
47780,sueño,0,Credibanco,1
47781,sueño,0,Claro,1
47782,sueñas,0,Bancolombia,1
47783,sueñan,0,Falabella,1
47784,sueñan,0,Claro,1
47785,sueños,0,Davivienda,1
47786,sueños,0,Grupo Argos,1
47787,suficientes,0,Enel,1
47788,suficiencia,0,Alkosto,1
47789,suficientes,0,D1,1
47790,suficientemente,0,Terpel,1
47791,suficientemente,0,Grupo Argos,1
47792,suficientemente,0,Falabella,1
47793,suficientemente,0,Credibanco,1
47794,suficientemente,0,Claro,1
47795,suficientemente,0,Caracol,1
47796,suficiente,0,Terpel,1
47797,suficiente,0,Grupo AVAL,1
47798,suficiente,0,Enel,1
47799,suficiente,0,Ecopetrol,1
47800,suficiente,0,D1,1
47801,suficiente,0,Credibanco,1
47802,suficiente,0,Cencosud,1
47803,suficiente,0,Bancolombia,1
47804,suficiencia,0,Grupo AVAL,1
47805,suficiencia,0,Enel,1
47806,sufrirá,0,BBVA,1
47807,sufrirían,0,Davivienda,1
47808,sujetos,0,Grupo Exito,1
47809,suicidios,0,Grupo Exito,1
47810,suiza,1,Alkosto,1
47811,suiza,0,Bancolombia,1
47812,suisse,0,Ecopetrol,1
47813,suisse,0,BBVA,1
47814,suicidó,0,Terpel,1
47815,suicidó,0,Itau,1
47816,suicido,0,D1,1
47817,suicido,0,Cencosud,1
47818,suicidios,0,Cencosud,1
47819,sufrió,0,Claro,1
47820,suicidio,0,Vanti,1
47821,suicidio,0,Falabella,1
47822,suicidio,0,Cencosud,1
47823,suicidas,0,Cencosud,1
47824,suicidas,0,Caracol,1
47825,suicidarse,0,Cencosud,1
47826,suhartono,0,Vanti,1
47827,sugirió,0,Nequi,1
47828,suiza,1,BBVA,1
47829,suiza,1,ETB,1
47830,suiza,1,Grupo Exito,1
47831,suiza,1,Grupo Sura,1
47832,sujetos,0,Enel,1
47833,sujetos,0,D1,1
47834,sujetos,0,Claro,1
47835,sujeto,0,D1,1
47836,sujeto,0,Claro,1
47837,sujeto,0,Caracol,1
47838,sujeten,0,Nequi,1
47839,sujeta,0,Promigas,1
47840,sujeta,0,Grupo AVAL,1
47841,sujeta,0,Bancolombia,1
47842,sujeta,0,BBVA,1
47843,sujeta,0,Alkosto,1
47844,sujeción,0,Grupo AVAL,1
47845,sujeciones,0,Grupo AVAL,1
47846,suizos,0,BBVA,1
47847,suizo,0,BBVA,1
47848,suizo,0,Alkosto,1
47849,sugirió,0,Grupo Exito,1
47850,sugirió,0,Enel,1
47851,sugirió,0,ETB,1
47852,sugerimos,0,Grupo Sura,1
47853,sugerimos,0,Grupo Argos,1
47854,sugerimos,0,Credibanco,1
47855,sugerimos,0,Bancolombia,1
47856,sugerido,0,Promigas,1
47857,sugerido,0,Grupo Exito,1
47858,sugeridas,0,Enel,1
47859,sugerida,0,Grupo Exito,1
47860,sugerencias,0,Itau,1
47861,sugerencia,0,Grupo Exito,1
47862,sufrían,0,BBVA,1
47863,sufría,0,Caracol,1
47864,sufrió,0,Terpel,1
47865,sufrió,0,Itau,1
47866,sufrió,0,Grupo Sura,1
47867,sufrió,0,Grupo Exito,1
47868,sufrió,0,Grupo AVAL,1
47869,sufrió,0,Ecopetrol,1
47870,sugerimos,0,Grupo Exito,1
47871,sugerimos,0,Nequi,1
47872,sugirió,0,Bancolombia,1
47873,sugerimos,0,Terpel,1
47874,sugirió,0,BBVA,1
47875,sugirieron,0,Credibanco,1
47876,sugieren,0,Nequi,1
47877,sugieren,0,Enel,1
47878,sugieren,0,Ecopetrol,1
47879,sugieren,0,ETB,1
47880,sugieren,0,Claro,1
47881,sugiere,0,Grupo Sura,1
47882,sugiere,0,Grupo AVAL,1
47883,sugiere,0,Falabella,1
47884,sugiere,0,ETB,1
47885,sugiere,0,BBVA,1
47886,sugerían,0,Terpel,1
47887,sugerían,0,Bancolombia,1
47888,sugerir,0,Nequi,1
47889,sugerir,0,Enel,1
47890,sugerir,0,Ecopetrol,1
47891,superando,0,ETB,1
47892,superando,0,Terpel,1
47893,suscribió,0,Vanti,1
47894,sura,0,Davivienda,1
47895,suramericana,0,D1,1
47896,suramericana,0,Cencosud,1
47897,suramericana,0,Bancolombia,1
47898,surajaiver,0,Bancolombia,1
47899,sura,0,Sodimac,1
47900,sura,0,Promigas,1
47901,sura,0,Itau,1
47902,sura,0,Enel,1
47903,sura,0,Claro,1
47904,supuestas,0,Grupo AVAL,1
47905,supuso,0,Credibanco,1
47906,supuso,0,Alkosto,1
47907,supuestos,0,Vanti,1
47908,supuestos,0,Terpel,1
47909,supuestos,0,Grupo AVAL,1
47910,supuestos,0,Falabella,1
47911,supuestos,0,ETB,1
47912,supuestos,0,D1,1
47913,suramericana,0,Enel,1
47914,suramericana,0,Grupo Sura,1
47915,suramérica,0,Falabella,1
47916,suramérica,0,Itau,1
47917,surgen,0,Sodimac,1
47918,surgen,0,Itau,1
47919,surge,0,Ecopetrol,1
47920,surge,0,Credibanco,1
47921,surge,0,Claro,1
47922,surge,0,Caracol,1
47923,surge,0,Bancolombia,1
47924,surfing,0,Vanti,1
47925,surfear,0,Alkosto,1
47926,sureña,0,Terpel,1
47927,sureste,0,Grupo Sura,1
47928,sureste,0,Grupo Argos,1
47929,sureste,0,Caracol,1
47930,sured,0,Nequi,1
47931,surcoreanas,0,Grupo Argos,1
47932,surcoreana,0,Davivienda,1
47933,suramérica,0,Nequi,1
47934,supuestos,0,Claro,1
47935,supuestas,0,Falabella,1
47936,superar,0,Alkosto,1
47937,suposiciones,0,Itau,1
47938,supremamente,0,Itau,1
47939,supremamente,0,Caracol,1
47940,suprema,0,Itau,1
47941,suprema,0,Falabella,1
47942,suprema,0,Davivienda,1
47943,supports,0,Falabella,1
47944,suppla,1,Sodimac,1
47945,suposición,0,Promigas,1
47946,suponiendo,0,Enel,1
47947,supuestas,0,Ecopetrol,1
47948,supongamos,0,Falabella,1
47949,suponga,0,Claro,1
47950,suponer,0,Promigas,1
47951,suponer,0,Grupo Exito,1
47952,suponer,0,Caracol,1
47953,suponer,0,BBVA,1
47954,suponen,0,ETB,1
47955,supone,0,Vanti,1
47956,supremo,0,Enel,1
47957,supremo,0,Grupo AVAL,1
47958,supremo,0,Grupo Argos,1
47959,supremo,0,Sodimac,1
47960,supuestas,0,Davivienda,1
47961,supuestamente,0,Terpel,1
47962,supuestamente,0,Grupo Exito,1
47963,supuestamente,0,ETB,1
47964,supuestamente,0,Davivienda,1
47965,supuestamente,0,D1,1
47966,supuestamente,0,BBVA,1
47967,supuesta,0,Vanti,1
47968,supuesta,0,Terpel,1
47969,supuesta,0,Grupo Argos,1
47970,supuesta,0,Grupo AVAL,1
47971,supuesta,0,Falabella,1
47972,supuesta,0,D1,1
47973,suprimió,0,Grupo AVAL,1
47974,suprimirle,0,Grupo AVAL,1
47975,suprimir,0,Sodimac,1
47976,supresión,0,Vanti,1
47977,surgery,0,Caracol,1
47978,surgido,0,Alkosto,1
47979,surgido,0,BBVA,1
47980,surtirán,0,Enel,1
47981,susana,0,Promigas,1
47982,susana,0,Grupo Sura,1
47983,susana,0,Enel,1
47984,susana,0,Ecopetrol,1
47985,susana,0,Claro,1
47986,suráfrica,0,Sodimac,1
47987,survivor,0,Caracol,1
47988,survivor,0,Alkosto,1
47989,surtir,0,Sodimac,1
47990,surgido,0,Bancolombia,1
47991,surtir,0,Cencosud,1
47992,surtimayorista,0,Falabella,1
47993,surtimayorista,0,Enel,1
47994,surtimayorista,0,Alkosto,1
47995,surtimax,0,Falabella,1
47996,surtimax,0,Alkosto,1
47997,surtigas,0,Enel,1
47998,surtido,0,Grupo Sura,1
47999,susanne,0,Terpel,1
48000,susceptibilidad,0,BBVA,1
48001,susceptible,0,Claro,1
48002,susceptible,0,ETB,1
48003,suscribió,0,ETB,1
48004,suscribió,0,Credibanco,1
48005,suscribirlos,0,Claro,1
48006,suscribir,0,Nequi,1
48007,suscribir,0,Claro,1
48008,suscribimos,0,BBVA,1
48009,suscribieron,0,ETB,1
48010,suscribieron,0,BBVA,1
48011,suscribe,0,Claro,1
48012,suscriban,0,Claro,1
48013,suscriban,0,Cencosud,1
48014,suscitó,0,Enel,1
48015,suscitó,0,ETB,1
48016,suscitando,0,Cencosud,1
48017,suscitado,0,Ecopetrol,1
48018,suscitada,0,Grupo Argos,1
48019,susceptibles,0,Grupo Argos,1
48020,surtido,0,Falabella,1
48021,surtido,0,Ecopetrol,1
48022,surtido,0,Cencosud,1
48023,surgió,0,D1,1
48024,surgió,0,Cencosud,1
48025,surgió,0,BBVA,1
48026,surgirían,0,Grupo Exito,1
48027,surgirá,0,Grupo Exito,1
48028,surgir,0,Enel,1
48029,surgieron,0,Grupo AVAL,1
48030,surgieron,0,Davivienda,1
48031,surgieron,0,D1,1
48032,surgieron,0,Credibanco,1
48033,surgieron,0,Claro,1
48034,surgieron,0,BBVA,1
48035,surgido,0,Terpel,1
48036,surgido,0,Sodimac,1
48037,surgido,0,Enel,1
48038,surgido,0,Credibanco,1
48039,surgido,0,Claro,1
48040,surgido,0,Cencosud,1
48041,surgió,0,Credibanco,1
48042,surgió,0,Enel,1
48043,surtido,0,Alkosto,1
48044,surgió,0,Grupo Exito,1
48045,surtidas,0,Bancolombia,1
48046,surten,0,Promigas,1
48047,surte,0,Davivienda,1
48048,surta,0,Nequi,1
48049,surrealistas,0,Grupo Exito,1
48050,suroriente,0,Alkosto,1
48051,suroeste,0,Vanti,1
48052,suroeste,0,Itau,1
48053,suroeste,0,Enel,1
48054,suroeste,0,Claro,1
48055,suroeste,0,Cencosud,1
48056,suroeste,0,Caracol,1
48057,suroccidente,0,Promigas,1
48058,suroccidente,0,Claro,1
48059,suroccidental,0,Enel,1
48060,surjan,0,Terpel,1
48061,surgió,0,Sodimac,1
48062,supone,0,Nequi,1
48063,supone,0,Grupo Argos,1
48064,supone,0,Ecopetrol,1
48065,superintendencia,0,Itau,1
48066,superior,0,Enel,1
48067,superior,0,D1,1
48068,superinter,1,Alkosto,1
48069,superintendente,0,Sodimac,1
48070,superintendente,0,Itau,1
48071,superintendente,0,Grupo Sura,1
48072,superintendente,0,ETB,1
48073,superintendencias,0,Credibanco,1
48074,superintendencia,0,Caracol,1
48075,supermán,0,Cencosud,1
48076,superindustria,0,Falabella,1
48077,superindustria,0,ETB,1
48078,superhéroes,0,Grupo Argos,1
48079,supergiros,0,Nequi,1
48080,supergiros,0,Bancolombia,1
48081,superfácil,0,Nequi,1
48082,superfinanciera,0,Davivienda,1
48083,superfinanciera,0,Cencosud,1
48084,superior,0,Falabella,1
48085,superior,0,Terpel,1
48086,superior,1,Enel,1
48087,superiores,0,Alkosto,1
48088,supermercados,0,Grupo Sura,1
48089,supermercados,0,Ecopetrol,1
48090,supermercados,0,ETB,1
48091,supermercado,0,Enel,1
48092,supermercado,0,Claro,1
48093,supermercado,0,Cencosud,1
48094,supermercado,0,Alkosto,1
48095,supermayoría,0,Grupo Argos,1
48096,superlativos,0,D1,1
48097,superjuiciosa,0,Grupo Argos,1
48098,superiores,0,Terpel,1
48099,superiores,0,Sodimac,1
48100,superiores,0,Promigas,1
48101,superiores,0,Falabella,1
48102,superiores,0,Davivienda,1
48103,superiores,0,Bancolombia,1
48104,superiores,0,BBVA,1
48105,superficies,0,Grupo Argos,1
48106,superficie,0,Vanti,1
48107,superficie,0,Nequi,1
48108,superbien,0,Claro,1
48109,superavitario,0,Bancolombia,1
48110,superarían,0,Terpel,1
48111,superaría,0,Promigas,1
48112,superará,0,Nequi,1
48113,superará,0,Credibanco,1
48114,superarse,0,Grupo AVAL,1
48115,superaron,0,Vanti,1
48116,superaron,0,Promigas,1
48117,superaron,0,Cencosud,1
48118,superaron,0,Alkosto,1
48119,superarlos,0,Claro,1
48120,superar,0,Sodimac,1
48121,superar,0,Nequi,1
48122,superar,0,Itau,1
48123,superar,0,Falabella,1
48124,superar,0,Ecopetrol,1
48125,superar,0,BBVA,1
48126,superbacterias,0,Itau,1
48127,superbonito,0,Claro,1
48128,superficie,0,Grupo Exito,1
48129,supercade,0,Vanti,1
48130,superficie,0,Credibanco,1
48131,superficie,0,Claro,1
48132,superficie,0,AES chivor,1
48133,superficiales,0,Cencosud,1
48134,superficial,0,Terpel,1
48135,superficial,0,Sodimac,1
48136,superficial,0,Nequi,1
48137,superficial,0,Claro,1
48138,superficial,0,BBVA,1
48139,superestrella,0,Grupo Exito,1
48140,superen,0,Nequi,1
48141,superen,0,Bancolombia,1
48142,supere,0,Credibanco,1
48143,supere,0,Bancolombia,1
48144,supere,0,BBVA,1
48145,superdotado,0,Terpel,1
48146,supercuidadoso,0,Ecopetrol,1
48147,supermercados,0,Sodimac,1
48148,superpicantes,0,Cencosud,1
48149,supone,0,Claro,1
48150,suplantación,0,Grupo Argos,1
48151,suplementario,0,Alkosto,1
48152,suple,0,Promigas,1
48153,suplantaron,0,Nequi,1
48154,suplantar,0,Davivienda,1
48155,suplantando,0,Davivienda,1
48156,suplantadas,0,Grupo Argos,1
48157,suplantada,0,Davivienda,1
48158,suplantación,0,Nequi,1
48159,suplantación,0,Davivienda,1
48160,superrevestimiento,0,Alkosto,1
48161,suplantaciones,0,Davivienda,1
48162,supimos,0,Ecopetrol,1
48163,supieron,0,Itau,1
48164,supieron,0,Grupo AVAL,1
48165,supieras,0,Davivienda,1
48166,supieran,0,Grupo AVAL,1
48167,supieran,0,D1,1
48168,supiera,0,Claro,1
48169,suplemento,0,Sodimac,1
48170,suplementos,0,Itau,1
48171,suplen,0,Cencosud,1
48172,suplicó,0,ETB,1
48173,supone,0,Alkosto,1
48174,supondría,0,Itau,1
48175,supondrán,0,Bancolombia,1
48176,supo,0,Itau,1
48177,supo,0,Grupo Sura,1
48178,supo,0,Grupo Argos,1
48179,supo,0,Grupo AVAL,1
48180,supo,0,Enel,1
48181,supo,0,Claro,1
48182,supo,0,Caracol,1
48183,suplirán,0,Cencosud,1
48184,suplir,0,Promigas,1
48185,suplir,0,Grupo Sura,1
48186,suplir,0,Enel,1
48187,suplir,0,Bancolombia,1
48188,suplieron,0,Terpel,1
48189,supliendo,0,Falabella,1
48190,superó,0,Terpel,1
48191,superó,0,Nequi,1
48192,superó,0,Falabella,1
48193,supervigilancia,0,Enel,1
48194,supertransporte,0,Sodimac,1
48195,supertransporte,0,Grupo AVAL,1
48196,supertiendas,0,Cencosud,1
48197,supersónicos,0,Terpel,1
48198,supersónico,0,Terpel,1
48199,supersónicas,0,Terpel,1
48200,supersticioso,0,Grupo Exito,1
48201,supersonic,0,Terpel,1
48202,supersolidaria,0,Davivienda,1
48203,supersociedades,0,Grupo AVAL,1
48204,supersociedades,0,Ecopetrol,1
48205,supersociedades,0,D1,1
48206,supersociedades,0,Cencosud,1
48207,supersociedades,0,Bancolombia,1
48208,supersecundario,0,Claro,1
48209,supersalud,0,Cencosud,1
48210,superricos,0,Bancolombia,1
48211,supervielle,1,Falabella,1
48212,supervisa,0,Bancolombia,1
48213,superó,0,Enel,1
48214,supervisaba,0,Grupo Argos,1
48215,superó,0,ETB,1
48216,superó,0,Claro,1
48217,superó,0,Bancolombia,1
48218,superó,0,Alkosto,1
48219,supervivencia,0,Grupo AVAL,1
48220,supervivencia,0,Claro,1
48221,supervivencia,0,Caracol,1
48222,supervisora,0,D1,1
48223,supervisor,0,Grupo Argos,1
48224,supervisor,0,Falabella,1
48225,supervisor,0,Enel,1
48226,supervisión,0,D1,1
48227,supervisar,0,Nequi,1
48228,supervisar,0,Grupo Argos,1
48229,supervisar,0,Davivienda,1
48230,supervisado,0,Grupo Argos,1
48231,supervisado,0,ETB,1
48232,tedros,0,Itau,1
48233,teens,0,Vanti,1
48234,teflón,0,Cencosud,1
48235,tiffany,0,Falabella,1
48236,tigre,0,D1,1
48237,tigo,0,Terpel,1
48238,tigo,0,Falabella,1
48239,tigo,0,D1,1
48240,tigo,0,Cencosud,1
48241,tigo,0,Caracol,1
48242,tigo,0,BBVA,1
48243,tigana,0,AES chivor,1
48244,tiesa,0,Caracol,1
48245,tierralta,1,Promigas,1
48246,tierras,0,Terpel,1
48247,tierras,0,Promigas,1
48248,tierras,0,Grupo Sura,1
48249,tierras,0,Grupo AVAL,1
48250,tierras,0,ETB,1
48251,tierras,0,Claro,1
48252,tierras,0,Cencosud,1
48253,tierras,0,BBVA,1
48254,tigre,0,Sodimac,1
48255,tigresa,0,Enel,1
48256,tigrillos,0,D1,1
48257,tijuana,1,Alkosto,1
48258,tildó,0,Vanti,1
48259,tilde,0,Sodimac,1
48260,tilde,0,BBVA,1
48261,tildados,0,Nequi,1
48262,tildado,0,Terpel,1
48263,tildado,0,Claro,1
48264,tildado,0,Alkosto,1
48265,tildaban,0,Sodimac,1
48266,tildaban,0,ETB,1
48267,tilda,1,Claro,1
48268,tilapia,0,Grupo Sura,1
48269,tiktok,1,Itau,1
48270,tiktok,0,Sodimac,1
48271,tiktok,0,Promigas,1
48272,tiktok,0,Nequi,1
48273,tiktok,0,Falabella,1
48274,tijuana,1,Grupo AVAL,1
48275,tierras,0,Alkosto,1
48276,tierralta,1,Grupo Argos,1
48277,titulamos,0,Ecopetrol,1
48278,tienda,0,Terpel,1
48279,tiende,0,Grupo Sura,1
48280,tiende,0,Enel,1
48281,tiende,0,ETB,1
48282,tiendas,0,Promigas,1
48283,tiendas,0,Grupo Sura,1
48284,tiendas,0,Ecopetrol,1
48285,tiendas,0,Claro,1
48286,tiendas,0,BBVA,1
48287,tienda,0,Sodimac,1
48288,tierrala,0,Terpel,1
48289,tienda,0,Grupo Sura,1
48290,tienda,0,Grupo Exito,1
48291,tienda,0,Grupo AVAL,1
48292,tienda,0,Ecopetrol,1
48293,tienda,0,Davivienda,1
48294,tienda,0,Bancolombia,1
48295,tienda,0,BBVA,1
48296,tiempouno,0,Bancolombia,1
48297,tiende,0,Itau,1
48298,tiende,0,Nequi,1
48299,tiende,0,Sodimac,1
48300,tienden,0,Claro,1
48301,tierra,0,Falabella,1
48302,tierno,0,Claro,1
48303,tiernas,0,Nequi,1
48304,tienes,0,Promigas,1
48305,tienes,0,Itau,1
48306,tienes,0,Grupo Argos,1
48307,tienes,0,Bancolombia,1
48308,tienes,0,BBVA,1
48309,tienden,0,Terpel,1
48310,tienden,0,Sodimac,1
48311,tienden,0,Promigas,1
48312,tienden,0,Nequi,1
48313,tienden,0,Itau,1
48314,tienden,0,Grupo Exito,1
48315,tienden,0,Enel,1
48316,tienden,0,ETB,1
48317,tienden,0,Davivienda,1
48318,tillary,0,Alkosto,1
48319,time,1,Caracol,1
48320,times,0,Alkosto,1
48321,tirador,0,Sodimac,1
48322,tirarlo,0,Caracol,1
48323,tirar,0,Terpel,1
48324,tirar,0,ETB,1
48325,tiranía,0,Sodimac,1
48326,tirando,0,Claro,1
48327,tiran,0,D1,1
48328,tiraje,0,Vanti,1
48329,tirados,0,Vanti,1
48330,tirado,0,Sodimac,1
48331,times,0,Vanti,1
48332,tirado,0,Cencosud,1
48333,tiradera,0,Caracol,1
48334,tiraban,0,Nequi,1
48335,tiraban,0,Claro,1
48336,tira,0,Promigas,1
48337,tira,0,Enel,1
48338,tira,0,ETB,1
48339,tiquetes,0,Vanti,1
48340,tiraron,0,Nequi,1
48341,tiras,0,Itau,1
48342,tiro,0,Enel,1
48343,tiro,0,Vanti,1
48344,titulado,0,Terpel,1
48345,titulado,0,Nequi,1
48346,titulado,0,Enel,1
48347,titulado,0,ETB,1
48348,titulada,0,Sodimac,1
48349,titulada,0,Davivienda,1
48350,titulada,0,Claro,1
48351,titulación,0,Claro,1
48352,titulaciones,0,Claro,1
48353,titula,0,Grupo Exito,1
48354,titubeos,0,Claro,1
48355,titubeo,0,D1,1
48356,titanes,0,Nequi,1
48357,tiró,0,Caracol,1
48358,tirárselas,0,Nequi,1
48359,tiránico,0,Grupo Exito,1
48360,tiroxina,0,ETB,1
48361,tiquetes,0,Promigas,1
48362,tiquetes,0,Itau,1
48363,tiquetes,0,Grupo AVAL,1
48364,tinto,0,D1,1
48365,tintes,0,Claro,1
48366,tintes,0,Bancolombia,1
48367,tintero,0,Alkosto,1
48368,tinte,0,Claro,1
48369,tinte,0,Caracol,1
48370,tintas,0,Davivienda,1
48371,tinas,0,Sodimac,1
48372,timón,0,Grupo Argos,1
48373,timonel,0,Vanti,1
48374,timonel,0,BBVA,1
48375,timonazo,0,Falabella,1
48376,timol,0,Cencosud,1
48377,timidez,0,Terpel,1
48378,timidez,0,Claro,1
48379,times,1,Vanti,1
48380,times,1,Falabella,1
48381,times,1,Ecopetrol,1
48382,tintes,0,ETB,1
48383,tinto,0,Terpel,1
48384,tiquetes,0,ETB,1
48385,tintorera,0,Enel,1
